customer_id,customer_fname,customer_lname,customer_segment,customer_city,customer_state,customer_country,customer_zipcode
375,Mark,Smith,"Home Office",Dallas,TX,"EE. UU.",75220.00
376,Grace,Sanchez,"Home Office",Caguas,PR,"Puerto Rico",725.00
377,Mary,Smith,Consumer,Lancaster,CA,"EE. UU.",93535.00
378,John,Stewart,"Home Office",Roswell,GA,"EE. UU.",30075.00
379,David,Briggs,"Home Office",Wyandotte,MI,"EE. UU.",48192.00
380,Linda,Smith,Corporate,Caguas,PR,"Puerto Rico",725.00
381,Katherine,Moore,Consumer,Fairfield,OH,"EE. UU.",45014.00
382,Mary,Lane,Consumer,Caguas,PR,"Puerto Rico",725.00
383,Evelyn,Smith,Corporate,"Huntington Beach",CA,"EE. UU.",92646.00
384,Mildred,Cunningham,Consumer,"Las Vegas",NV,"EE. UU.",89119.00
385,Mary,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
386,Janet,Wallace,Consumer,Richmond,TX,"EE. UU.",77469.00
387,Mary,Levy,Consumer,Caguas,PR,"Puerto Rico",725.00
388,Robert,Smith,Consumer,"Los Angeles",CA,"EE. UU.",90046.00
389,Angela,Sanford,Consumer,Modesto,CA,"EE. UU.",95351.00
390,Mary,Smith,"Home Office",Caguas,PR,"Puerto Rico",725.00
391,Gloria,Greene,Consumer,Saginaw,MI,"EE. UU.",48601.00
392,Beverly,Hanson,Consumer,Doylestown,PA,"EE. UU.",18901.00
393,Mary,Chambers,Corporate,Caguas,PR,"Puerto Rico",725.00
394,David,Smith,Consumer,Lakewood,OH,"EE. UU.",44107.00
395,Edward,Castro,"Home Office",Revere,MA,"EE. UU.",2151.00
396,Deborah,Smith,Consumer,Richmond,TX,"EE. UU.",77469.00
397,Mary,Delgado,Consumer,Cumberland,MD,"EE. UU.",21502.00
398,Teresa,Smith,Corporate,Caguas,PR,"Puerto Rico",725.00
399,Mary,Perez,Consumer,"Las Vegas",NV,"EE. UU.",89103.00
400,Matthew,Vaughan,Corporate,Caguas,PR,"Puerto Rico",725.00
401,Bobby,Smith,Consumer,Aurora,CO,"EE. UU.",80012.00
402,Mary,Brooks,Consumer,Caguas,PR,"Puerto Rico",725.00
403,Nancy,Fox,Consumer,"Las Vegas",NV,"EE. UU.",89117.00
404,Mary,Adkins,Consumer,Caguas,PR,"Puerto Rico",725.00
405,Kathleen,Smith,Corporate,"Fort Lauderdale",FL,"EE. UU.",33313.00
406,Grace,Patel,Corporate,Asheboro,NC,"EE. UU.",27203.00
407,Mary,Fischer,Consumer,Atlanta,GA,"EE. UU.",30331.00
408,Elizabeth,Raymond,Consumer,Caguas,PR,"Puerto Rico",725.00
409,Kevin,Smith,Consumer,Greensboro,NC,"EE. UU.",27406.00
410,Jack,Moore,Consumer,Caguas,PR,"Puerto Rico",725.00
411,Mary,Smith,Consumer,Washington,DC,"EE. UU.",20009.00
412,Cynthia,Crawford,"Home Office",Caguas,PR,"Puerto Rico",725.00
413,Mary,Gordon,Corporate,Potomac,MD,"EE. UU.",20854.00
415,Mary,Allen,Corporate,"San Diego",CA,"EE. UU.",92113.00
416,Rachel,Dunn,Consumer,Caguas,PR,"Puerto Rico",725.00
417,Teresa,Smith,Corporate,"New York",NY,"EE. UU.",10024.00
418,Mary,Jackson,Consumer,Gardena,CA,"EE. UU.",90247.00
419,James,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
420,Jose,Wright,Consumer,"Round Rock",TX,"EE. UU.",78664.00
421,Mary,Smith,Consumer,"San Ramon",CA,"EE. UU.",94583.00
422,Deborah,Moore,Consumer,Caguas,PR,"Puerto Rico",725.00
423,Mary,Weber,Consumer,"Huntington Beach",CA,"EE. UU.",92646.00
424,Stephen,Douglas,Consumer,Carlisle,PA,"EE. UU.",17013.00
425,Mary,Sexton,Consumer,Caguas,PR,"Puerto Rico",725.00
426,Susan,Smith,"Home Office",Endicott,NY,"EE. UU.",13760.00
427,Paul,Brown,Corporate,Caguas,PR,"Puerto Rico",725.00
428,Andrew,Smith,Consumer,"Spring Valley",CA,"EE. UU.",91977.00
429,Mary,Salazar,Consumer,Caguas,PR,"Puerto Rico",725.00
430,Mary,Smith,Consumer,Porterville,CA,"EE. UU.",93257.00
431,Michael,Vance,Consumer,Columbus,OH,"EE. UU.",43207.00
432,Bruce,Mcconnell,Consumer,Caguas,PR,"Puerto Rico",725.00
433,Mary,Smith,Corporate,"Las Vegas",NV,"EE. UU.",89115.00
434,Michael,Torres,Consumer,Caguas,PR,"Puerto Rico",725.00
435,Joan,Barr,Consumer,Chicago,IL,"EE. UU.",60628.00
436,Mary,Smith,Corporate,Tampa,FL,"EE. UU.",33614.00
437,Cynthia,Benjamin,Consumer,Caguas,PR,"Puerto Rico",725.00
438,Diane,Smith,Consumer,Carlsbad,CA,"EE. UU.",92009.00
439,Rose,Delgado,Consumer,Caguas,PR,"Puerto Rico",725.00
440,Mary,Skinner,Consumer,Brooklyn,NY,"EE. UU.",11203.00
441,Aaron,Riddle,"Home Office",Brooklyn,NY,"EE. UU.",11213.00
442,Mary,Smith,Consumer,Allentown,PA,"EE. UU.",18103.00
443,Barbara,Robinson,Corporate,Caguas,PR,"Puerto Rico",725.00
444,Walter,Lambert,Corporate,Sunnyvale,CA,"EE. UU.",94086.00
445,Mary,Smith,Corporate,"Fort Washington",MD,"EE. UU.",20744.00
446,Scott,Harris,Corporate,"Mission Viejo",CA,"EE. UU.",92691.00
447,Mary,Nelson,Consumer,Caguas,PR,"Puerto Rico",725.00
448,Hannah,Joseph,Consumer,Modesto,CA,"EE. UU.",95351.00
449,Mary,Smith,Consumer,Columbus,OH,"EE. UU.",43228.00
450,Kathryn,Carter,"Home Office",Caguas,PR,"Puerto Rico",725.00
451,Mary,Baldwin,Consumer,Asheboro,NC,"EE. UU.",27203.00
452,Carl,Smith,"Home Office",Caguas,PR,"Puerto Rico",725.00
453,Mary,Glenn,Corporate,Lancaster,SC,"EE. UU.",29720.00
454,Robert,Fitzpatrick,Consumer,Caguas,PR,"Puerto Rico",725.00
455,Jeffrey,Smith,Consumer,"Colorado Springs",CO,"EE. UU.",80918.00
456,Douglas,Turner,Consumer,Caguas,PR,"Puerto Rico",725.00
457,Mary,Smith,"Home Office",Brooklyn,NY,"EE. UU.",11230.00
458,Charles,Spencer,Consumer,"San Francisco",CA,"EE. UU.",94109.00
459,Sean,Smith,"Home Office",Sanford,NC,"EE. UU.",27330.00
460,Vincent,Willis,"Home Office",Milford,CT,"EE. UU.",6460.00
461,Mary,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
462,Sean,Skinner,Corporate,Newark,NJ,"EE. UU.",7105.00
463,Harry,Smith,Corporate,Caguas,PR,"Puerto Rico",725.00
464,Mary,Mcintyre,Consumer,Morrisville,PA,"EE. UU.",19067.00
465,Shawn,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
466,Mary,Savage,Corporate,Bronx,NY,"EE. UU.",10466.00
467,James,Smith,Consumer,Modesto,CA,"EE. UU.",95350.00
468,Mary,Stone,Consumer,Caguas,PR,"Puerto Rico",725.00
470,Mary,Cannon,Consumer,"Far Rockaway",NY,"EE. UU.",11691.00
471,Helen,Smith,"Home Office",Caguas,PR,"Puerto Rico",725.00
472,Mary,Schultz,Consumer,Bellflower,CA,"EE. UU.",90706.00
473,Jason,Smith,Corporate,Elmhurst,IL,"EE. UU.",60126.00
474,Mary,Patton,Consumer,Philadelphia,PA,"EE. UU.",19139.00
475,Brittany,Gibbs,Consumer,Caguas,PR,"Puerto Rico",725.00
476,Mary,Carey,Corporate,Eugene,OR,"EE. UU.",97405.00
477,Dylan,Smith,Corporate,Caguas,PR,"Puerto Rico",725.00
478,Mary,Porter,Corporate,Plainfield,IL,"EE. UU.",60544.00
479,Christopher,Curtis,Consumer,Caguas,PR,"Puerto Rico",725.00
480,Mary,Smith,Consumer,Austin,TX,"EE. UU.",78745.00
481,Ann,Jackson,Consumer,"Los Angeles",CA,"EE. UU.",90024.00
482,Megan,Moreno,Consumer,Caguas,PR,"Puerto Rico",725.00
483,Mary,Smith,Consumer,"Granada Hills",CA,"EE. UU.",91344.00
484,Shirley,Richardson,Consumer,Hyattsville,MD,"EE. UU.",20783.00
485,Mary,George,Consumer,Caguas,PR,"Puerto Rico",725.00
486,John,Smith,"Home Office",Lancaster,OH,"EE. UU.",43130.00
487,Kenneth,Brown,Consumer,Caguas,PR,"Puerto Rico",725.00
488,Mary,Dougherty,Consumer,"San Francisco",CA,"EE. UU.",94110.00
489,William,Smith,Corporate,Portland,OR,"EE. UU.",97223.00
490,Sandra,Brown,Corporate,Caguas,PR,"Puerto Rico",725.00
491,Debra,Smith,"Home Office",Henderson,NV,"EE. UU.",89014.00
492,Mary,Mckinney,Consumer,Bayamon,PR,"Puerto Rico",957.00
493,Joseph,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
494,Mary,Stanton,Consumer,Greeley,CO,"EE. UU.",80631.00
495,Marilyn,Smith,Corporate,Caguas,PR,"Puerto Rico",725.00
496,Mary,Allen,Corporate,Revere,MA,"EE. UU.",2151.00
497,Amanda,Odonnell,Corporate,Caguas,PR,"Puerto Rico",725.00
498,Kyle,Smith,"Home Office",Chicago,IL,"EE. UU.",60617.00
499,Mary,York,"Home Office","San Diego",CA,"EE. UU.",92114.00
500,Nicholas,Smith,Consumer,"Michigan City",IN,"EE. UU.",46360.00
501,Mary,Harvey,Consumer,Caguas,PR,"Puerto Rico",725.00
502,Jennifer,May,"Home Office","South Richmond Hill",NY,"EE. UU.",11419.00
503,Rachel,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
504,Cheryl,Livingston,Consumer,"Orange Park",FL,"EE. UU.",32073.00
505,Mary,Smith,Corporate,Scottsdale,AZ,"EE. UU.",85254.00
506,Richard,Holloway,Consumer,Caguas,PR,"Puerto Rico",725.00
507,Steven,Smith,Consumer,"Simi Valley",CA,"EE. UU.",93065.00
508,Ronald,Medina,Consumer,"Rancho Cordova",CA,"EE. UU.",95670.00
509,Mary,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
510,Joseph,Holt,"Home Office",Hialeah,FL,"EE. UU.",33010.00
511,Doris,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
512,Mary,Harris,Consumer,Fremont,CA,"EE. UU.",94539.00
513,Tyler,Smith,"Home Office",Caguas,PR,"Puerto Rico",725.00
514,Mary,Johnson,Corporate,"La Habra",CA,"EE. UU.",90631.00
515,Helen,Poole,Consumer,Stockbridge,GA,"EE. UU.",30281.00
516,Mary,Smith,Corporate,Caguas,PR,"Puerto Rico",725.00
517,John,Russell,Corporate,Brooklyn,NY,"EE. UU.",11211.00
518,Elizabeth,Smith,Corporate,Cerritos,CA,"EE. UU.",90703.00
519,Hannah,Ruiz,"Home Office",Ogden,UT,"EE. UU.",84404.00
520,Mary,Reid,Consumer,Caguas,PR,"Puerto Rico",725.00
521,James,Vaughn,"Home Office",Portland,OR,"EE. UU.",97206.00
522,William,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
523,Christopher,Johnson,Consumer,"Mission Viejo",CA,"EE. UU.",92692.00
524,Catherine,Cox,Corporate,"New Bedford",MA,"EE. UU.",2740.00
525,Mary,Munoz,Consumer,Caguas,PR,"Puerto Rico",725.00
526,Kimberly,Barrett,"Home Office",Brownsville,TX,"EE. UU.",78521.00
527,Mary,Gregory,Corporate,Taunton,MA,"EE. UU.",2780.00
528,Susan,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
529,Kathy,Jacobson,Consumer,Chicago,IL,"EE. UU.",60630.00
530,Mary,Smith,Corporate,Newark,NJ,"EE. UU.",7104.00
531,Paul,Burns,Corporate,Caguas,PR,"Puerto Rico",725.00
532,Mark,Smith,Corporate,"Sugar Land",TX,"EE. UU.",77479.00
533,Olivia,Edwards,Corporate,Caguas,PR,"Puerto Rico",725.00
534,Mary,Morris,"Home Office","Baldwin Park",CA,"EE. UU.",91706.00
535,Patricia,Hunt,Consumer,Bronx,NY,"EE. UU.",10453.00
536,Elizabeth,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
537,Mary,Cochran,"Home Office","Costa Mesa",CA,"EE. UU.",92627.00
538,Joshua,Livingston,Consumer,Wilmington,CA,"EE. UU.",90744.00
539,Marilyn,Smith,"Home Office",Ventura,CA,"EE. UU.",93003.00
540,Mary,Tran,Consumer,Caguas,PR,"Puerto Rico",725.00
541,Amanda,Davidson,Corporate,Lynwood,CA,"EE. UU.",90262.00
542,Mary,Smith,"Home Office",Caguas,PR,"Puerto Rico",725.00
543,Alice,Lucero,"Home Office",Greenville,NC,"EE. UU.",27858.00
544,Mary,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
545,Joe,Andrade,Consumer,"El Cajon",CA,"EE. UU.",92021.00
546,Mary,Smith,Corporate,Clearfield,UT,"EE. UU.",84015.00
547,Kathleen,Contreras,Corporate,Hyattsville,MD,"EE. UU.",20783.00
548,Ryan,Horton,Consumer,Caguas,PR,"Puerto Rico",725.00
549,Mary,Smith,"Home Office","Sugar Land",TX,"EE. UU.",77478.00
550,Betty,Chavez,"Home Office",Lancaster,PA,"EE. UU.",17601.00
551,Doris,Weaver,Consumer,Caguas,PR,"Puerto Rico",725.00
552,Mary,Harper,Corporate,"Los Angeles",CA,"EE. UU.",90011.00
553,Eugene,Smith,Consumer,Fremont,CA,"EE. UU.",94538.00
554,Mary,Branch,Consumer,Caguas,PR,"Puerto Rico",725.00
555,Mildred,Smith,Consumer,Compton,CA,"EE. UU.",90220.00
556,Nathan,Mcbride,Corporate,Caguas,PR,"Puerto Rico",725.00
557,Mary,Smith,Consumer,Waipahu,HI,"EE. UU.",96797.00
558,Michael,Mclaughlin,Consumer,Carlisle,PA,"EE. UU.",17013.00
559,Paul,Melton,Consumer,Caguas,PR,"Puerto Rico",725.00
560,Emma,Smith,Consumer,Richmond,VA,"EE. UU.",23223.00
561,Ralph,Griffith,Corporate,Caguas,PR,"Puerto Rico",725.00
562,Mary,Smith,Consumer,Tracy,CA,"EE. UU.",95376.00
563,Harry,Contreras,Corporate,"Los Angeles",CA,"EE. UU.",90066.00
564,Mary,Mccann,Corporate,Caguas,PR,"Puerto Rico",725.00
565,Christian,Smith,"Home Office","San Francisco",CA,"EE. UU.",94112.00
566,Mary,Mcmahon,Consumer,Dayton,OH,"EE. UU.",45424.00
567,Donna,Smith,Corporate,"Las Vegas",NV,"EE. UU.",89103.00
568,Sean,Vaughn,Consumer,Caguas,PR,"Puerto Rico",725.00
569,Mary,Frye,Consumer,Meridian,ID,"EE. UU.",83642.00
570,Julia,Whitney,Consumer,Buffalo,NY,"EE. UU.",14215.00
571,Mary,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
572,Bobby,Rowe,Corporate,"Spring Valley",CA,"EE. UU.",91977.00
573,Mary,Smith,Consumer,Washington,DC,"EE. UU.",20019.00
574,Randy,Bond,Corporate,Joliet,IL,"EE. UU.",60435.00
575,Mary,Smith,Corporate,"Rancho Cucamonga",CA,"EE. UU.",91730.00
576,Arthur,Fisher,"Home Office",Houston,TX,"EE. UU.",77093.00
577,Mary,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
578,Dylan,Knapp,Consumer,Kaneohe,HI,"EE. UU.",96744.00
579,Mary,Smith,Consumer,"New Orleans",LA,"EE. UU.",70119.00
580,Kimberly,Lee,Corporate,Caguas,PR,"Puerto Rico",725.00
581,Mary,Lara,Consumer,"West New York",NJ,"EE. UU.",7093.00
582,Kenneth,Smith,Corporate,Garland,TX,"EE. UU.",75043.00
583,Mary,Wright,Consumer,"San Marcos",TX,"EE. UU.",78666.00
584,Tyler,Berger,Consumer,Caguas,PR,"Puerto Rico",725.00
585,Mary,Smith,Corporate,"New York",NY,"EE. UU.",10021.00
586,Patricia,Jefferson,"Home Office","San Marcos",TX,"EE. UU.",78666.00
587,Patrick,Smith,Consumer,Ogden,UT,"EE. UU.",84404.00
588,Roy,Clark,Consumer,Caguas,PR,"Puerto Rico",725.00
589,Mary,Reynolds,Corporate,Oxnard,CA,"EE. UU.",93033.00
590,Paul,Black,Consumer,Meridian,ID,"EE. UU.",83642.00
591,Rose,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
592,Mary,Huynh,Corporate,Detroit,MI,"EE. UU.",48235.00
593,Juan,Ashley,Consumer,Caguas,PR,"Puerto Rico",725.00
594,Mary,Cowan,"Home Office",Lynnwood,WA,"EE. UU.",98037.00
595,Brian,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
596,Mary,Serrano,Corporate,"Pompano Beach",FL,"EE. UU.",33065.00
597,Samantha,Smith,Corporate,Caguas,PR,"Puerto Rico",725.00
598,Mary,Levy,Consumer,Paramount,CA,"EE. UU.",90723.00
599,Doris,Smith,Corporate,Caguas,PR,"Puerto Rico",725.00
601,Patricia,Smith,"Home Office",Caguas,PR,"Puerto Rico",725.00
602,Rebecca,Huff,Consumer,Brooklyn,NY,"EE. UU.",11236.00
603,Austin,Smith,Corporate,Fresno,CA,"EE. UU.",93722.00
604,Mary,Chapman,Consumer,Caguas,PR,"Puerto Rico",725.00
605,Donald,Lucero,"Home Office",Brooklyn,NY,"EE. UU.",11236.00
606,Mary,Smith,Consumer,Newark,DE,"EE. UU.",19702.00
607,Richard,Reed,Consumer,Caguas,PR,"Puerto Rico",725.00
608,Carol,Smith,Corporate,Fairfield,OH,"EE. UU.",45014.00
609,Kevin,Cantu,Consumer,Caguas,PR,"Puerto Rico",725.00
610,Mary,Smith,"Home Office","New York",NY,"EE. UU.",10033.00
611,Lisa,Cross,Consumer,"El Cajon",CA,"EE. UU.",92020.00
612,Mary,Cochran,"Home Office",Caguas,PR,"Puerto Rico",725.00
613,Emma,Smith,Consumer,"South Ozone Park",NY,"EE. UU.",11420.00
614,Jack,Benson,Corporate,Caguas,PR,"Puerto Rico",725.00
615,Mary,Smith,Corporate,"El Paso",TX,"EE. UU.",79907.00
616,Nancy,Mcclure,Corporate,Smyrna,GA,"EE. UU.",30080.00
617,Stephanie,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
618,Mary,Davis,Corporate,"Jackson Heights",NY,"EE. UU.",11372.00
619,Matthew,Sutton,Corporate,Houston,TX,"EE. UU.",77015.00
620,Roger,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
621,Mary,Shannon,Corporate,Anaheim,CA,"EE. UU.",92802.00
622,Karen,Davies,Corporate,Caguas,PR,"Puerto Rico",725.00
623,Judith,Smith,"Home Office",Tempe,AZ,"EE. UU.",85281.00
624,Mary,Ruiz,Corporate,Oceanside,CA,"EE. UU.",92057.00
625,Terry,Smith,Corporate,Caguas,PR,"Puerto Rico",725.00
626,Mary,Weeks,Corporate,Dallas,TX,"EE. UU.",75228.00
627,Robert,Smith,Consumer,Honolulu,HI,"EE. UU.",96822.00
628,Margaret,Olson,Consumer,Caguas,PR,"Puerto Rico",725.00
629,Matthew,Huffman,Corporate,"Van Nuys",CA,"EE. UU.",91406.00
630,Jacob,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
631,Mary,Colon,Consumer,Brooklyn,NY,"EE. UU.",11209.00
632,George,Smith,"Home Office","Grand Prairie",TX,"EE. UU.",75052.00
633,Mary,Campbell,"Home Office",Caguas,PR,"Puerto Rico",725.00
634,Jack,Edwards,"Home Office",Riverside,CA,"EE. UU.",92504.00
635,Mary,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
636,Albert,Merritt,Consumer,"Long Beach",CA,"EE. UU.",90806.00
637,Mary,Smith,Corporate,Caguas,PR,"Puerto Rico",725.00
638,Michael,Johnson,Consumer,Bridgeton,NJ,"EE. UU.",8302.00
639,Elizabeth,Pittman,"Home Office",Caguas,PR,"Puerto Rico",725.00
640,Jean,Smith,Corporate,"New Castle",DE,"EE. UU.",19720.00
641,Mary,Hamilton,Consumer,Plainfield,NJ,"EE. UU.",7060.00
642,Timothy,Vasquez,Consumer,Caguas,PR,"Puerto Rico",725.00
643,Tammy,Boyd,Consumer,"New Orleans",LA,"EE. UU.",70117.00
644,Mary,Smith,"Home Office",Caguas,PR,"Puerto Rico",725.00
645,Mary,Conner,Consumer,Cupertino,CA,"EE. UU.",95014.00
646,Tammy,Smith,Consumer,"Ann Arbor",MI,"EE. UU.",48103.00
647,Mary,Rios,Consumer,Caguas,PR,"Puerto Rico",725.00
648,Ashley,Buck,Consumer,Arecibo,PR,"Puerto Rico",612.00
649,Mary,Smith,Corporate,Stockton,CA,"EE. UU.",95206.00
650,Austin,Sexton,"Home Office",Caguas,PR,"Puerto Rico",725.00
651,Mary,Smith,Consumer,"Santa Fe",NM,"EE. UU.",87505.00
652,Joseph,Thompson,Consumer,Alpharetta,GA,"EE. UU.",30022.00
653,Jason,Haas,Consumer,Caguas,PR,"Puerto Rico",725.00
654,Mary,Smith,Corporate,"Orange Park",FL,"EE. UU.",32073.00
655,Joseph,Dougherty,Corporate,Caguas,PR,"Puerto Rico",725.00
656,Julie,Smith,Corporate,Pomona,CA,"EE. UU.",91767.00
657,Mary,Bowers,Corporate,Caguas,PR,"Puerto Rico",725.00
658,Peter,Farley,Consumer,Irwin,PA,"EE. UU.",15642.00
659,Mary,Smith,Corporate,Greenville,NC,"EE. UU.",27834.00
660,Shirley,Baker,Consumer,Caguas,PR,"Puerto Rico",725.00
661,Mary,Montgomery,"Home Office",Detroit,MI,"EE. UU.",48235.00
662,Michelle,Moss,"Home Office",Caguas,PR,"Puerto Rico",725.00
663,Mary,Smith,Consumer,Pacoima,CA,"EE. UU.",91331.00
664,Bobby,Jimenez,"Home Office",Holland,MI,"EE. UU.",49423.00
665,Mary,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
666,Amanda,Simpson,Consumer,"Orange Park",FL,"EE. UU.",32073.00
667,Mary,Smith,Corporate,Caguas,PR,"Puerto Rico",725.00
668,Phillip,Lewis,"Home Office",Peoria,AZ,"EE. UU.",85345.00
669,Mary,Valentine,Consumer,"San Jose",CA,"EE. UU.",95148.00
670,Mary,Smith,Corporate,Caguas,PR,"Puerto Rico",725.00
671,Anthony,Reyes,Consumer,Tucson,AZ,"EE. UU.",85706.00
672,Mary,Marsh,Corporate,Caguas,PR,"Puerto Rico",725.00
673,James,Smith,Corporate,"Chula Vista",CA,"EE. UU.",91911.00
674,Jose,Reynolds,Consumer,Morrisville,PA,"EE. UU.",19067.00
675,Mary,Mata,"Home Office",Greensboro,NC,"EE. UU.",27410.00
676,Robert,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
677,Justin,Nguyen,Corporate,Waukegan,IL,"EE. UU.",60085.00
678,Cheryl,Massey,Consumer,Amarillo,TX,"EE. UU.",79109.00
679,Grace,Smith,Corporate,Caguas,PR,"Puerto Rico",725.00
680,Brittany,Brooks,"Home Office",Strongsville,OH,"EE. UU.",44136.00
681,Mary,Sutton,Consumer,Caguas,PR,"Puerto Rico",725.00
682,Emma,Smith,Corporate,Salinas,CA,"EE. UU.",93906.00
683,Mary,Delgado,Consumer,Harlingen,TX,"EE. UU.",78550.00
684,Christopher,Terrell,Corporate,"Highland Park",MI,"EE. UU.",48203.00
685,Crystal,Smith,"Home Office",Caguas,PR,"Puerto Rico",725.00
686,Mary,Myers,"Home Office","North Hollywood",CA,"EE. UU.",91605.00
687,Ronald,Harrison,Consumer,"Garden Grove",CA,"EE. UU.",92840.00
688,Kathy,Gross,Consumer,Houston,TX,"EE. UU.",77081.00
689,Mary,Smith,"Home Office",Caguas,PR,"Puerto Rico",725.00
690,Michael,Banks,"Home Office","Salt Lake City",UT,"EE. UU.",84118.00
691,Mary,Terrell,Consumer,Stafford,VA,"EE. UU.",22554.00
692,Ann,Smith,"Home Office",Phoenix,AZ,"EE. UU.",85029.00
693,Mary,King,Corporate,Caguas,PR,"Puerto Rico",725.00
694,Barbara,Marshall,Consumer,Elmhurst,NY,"EE. UU.",11373.00
695,Sara,Smith,Corporate,Roswell,NM,"EE. UU.",88201.00
696,Mary,Romero,Consumer,Caguas,PR,"Puerto Rico",725.00
697,Harold,Pratt,Consumer,Washington,DC,"EE. UU.",20019.00
698,Mary,Smith,Corporate,Caguas,PR,"Puerto Rico",725.00
699,Raymond,Richards,Corporate,Houston,TX,"EE. UU.",77036.00
700,Mary,Cummings,Consumer,"Chula Vista",CA,"EE. UU.",91910.00
701,Joseph,Coffey,"Home Office",Hollister,CA,"EE. UU.",95023.00
702,Cynthia,Smith,Corporate,Bend,OR,"EE. UU.",97701.00
703,Joan,Kelly,Consumer,Miami,FL,"EE. UU.",33155.00
704,Mary,Mccullough,Consumer,Caguas,PR,"Puerto Rico",725.00
705,Timothy,Smith,Consumer,Atlanta,GA,"EE. UU.",30331.00
706,Olivia,Ramirez,Consumer,Brighton,MA,"EE. UU.",2135.00
707,Shawn,Ortiz,Consumer,Caguas,PR,"Puerto Rico",725.00
708,Mary,Rice,Consumer,Phoenix,AZ,"EE. UU.",85022.00
709,Matthew,Klein,Consumer,Caguas,PR,"Puerto Rico",725.00
710,Mary,Smith,"Home Office",Seattle,WA,"EE. UU.",98115.00
711,Barbara,Mccarthy,Corporate,Caguas,PR,"Puerto Rico",725.00
712,Mary,Ayala,Consumer,"Vega Baja",PR,"Puerto Rico",693.00
713,James,Beasley,Corporate,"Moreno Valley",CA,"EE. UU.",92557.00
714,Mark,Beltran,Consumer,Caguas,PR,"Puerto Rico",725.00
715,Mary,Smith,Consumer,Dubuque,IA,"EE. UU.",52001.00
716,Louis,Bishop,"Home Office",Caguas,PR,"Puerto Rico",725.00
717,Mary,Camacho,Corporate,Albuquerque,NM,"EE. UU.",87111.00
718,Alexander,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
719,Mary,Hughes,Consumer,Tucson,AZ,"EE. UU.",85746.00
720,Thomas,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
721,Catherine,Thompson,Corporate,Lancaster,SC,"EE. UU.",29720.00
722,Diane,Schmitt,Consumer,Caguas,PR,"Puerto Rico",725.00
723,Mary,Smith,"Home Office",Richmond,VA,"EE. UU.",23223.00
724,Lawrence,Mclaughlin,"Home Office",Caguas,PR,"Puerto Rico",725.00
725,Mary,Smith,Corporate,"San Bernardino",CA,"EE. UU.",92404.00
726,Barbara,Myers,Consumer,Mililani,HI,"EE. UU.",96789.00
727,Mary,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
728,Anthony,Rosario,Consumer,Philadelphia,PA,"EE. UU.",19104.00
729,Andrew,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
730,Mary,Drake,Corporate,Bronx,NY,"EE. UU.",10472.00
731,Robert,Smith,"Home Office",Lilburn,GA,"EE. UU.",30047.00
732,David,Cobb,"Home Office",Caguas,PR,"Puerto Rico",725.00
733,Alice,Sellers,Consumer,Amarillo,TX,"EE. UU.",79109.00
734,Mary,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
735,Charles,Ross,Consumer,"Saint Peters",MO,"EE. UU.",63376.00
736,Carol,Gill,Consumer,Longview,WA,"EE. UU.",98632.00
737,Lawrence,Smith,Consumer,Pomona,CA,"EE. UU.",91767.00
738,Mary,Wood,"Home Office",Caguas,PR,"Puerto Rico",725.00
739,Daniel,Golden,"Home Office","Los Angeles",CA,"EE. UU.",90003.00
740,Brandon,Smith,Corporate,Caguas,PR,"Puerto Rico",725.00
741,Johnny,Medina,Corporate,Brooklyn,NY,"EE. UU.",11211.00
742,Mary,Park,Corporate,"Santa Maria",CA,"EE. UU.",93458.00
743,Cynthia,Smith,"Home Office",Caguas,PR,"Puerto Rico",725.00
744,Gary,Hodges,Consumer,"North Hollywood",CA,"EE. UU.",91606.00
745,Mary,Smith,Consumer,Caguas,PR,"Puerto Rico",725.00
746,Christopher,Bush,Consumer,"Santa Ana",CA,"EE. UU.",92707.00
